Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Community Services,259530,OPHTHALMOLOGY MEDICAL STAFFING,Pay,Nursing,2025-07,,WTE,-1.00,"-£6,319.63",,,Ophthalmology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1.00,
,Community Services,259530,OPHTHALMOLOGY MEDICAL STAFFING,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-0.05,-£473.67,,,Ophthalmology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,-0.05,
,Community Services,259530,OPHTHALMOLOGY MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,0.00,£425.51,,,Ophthalmology,,"Family, Diagnostics and Community",Medical Staff,Agency,0.00,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,Nursing,2025-07,,WTE,-28.11,"-£104,440.10",,,Ophthalmology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-28.11,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,Nursing,2025-07,,WTE,0.00,"-£1,329.30",,,Ophthalmology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0.00,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-8.24,"-£25,605.84",,,Ophthalmology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Substantive,-8.24,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,0.00,£11.24,,,Ophthalmology,,"Family, Diagnostics and Community","Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,Admin & Clerical,2025-07,,WTE,0.00,-£228.95,,,Ophthalmology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0.00,
,Community Services,259531,OPHTHALMOLOGY OUTPATIENTS,Pay,Admin & Clerical,2025-07,,WTE,-13.03,"-£39,902.70",,,Ophthalmology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-13.03,
,MSK and ENT,259533,ELECTIVE ORTHOPEDIC WARD ZS,Pay,Nursing,2025-07,,WTE,-14.63,"-£67,146.13",,,Trauma & Orthopaedics,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-14.63,
,MSK and ENT,259533,ELECTIVE ORTHOPEDIC WARD ZS,Pay,Nursing,2025-07,,WTE,-2.00,"-£9,171.50",,,Trauma & Orthopaedics,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.00,
,MSK and ENT,259533,ELECTIVE ORTHOPEDIC WARD ZS,Pay,Admin & Clerical,2025-07,,WTE,-1.80,"-£5,296.93",,,Trauma & Orthopaedics,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.80,
,MSK and ENT,259534,ORTHOPAEDIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,-36.78,"-£430,358.37",,,Trauma & Orthopaedics,,Planned Pathways,Medical Staff,Substantive,-36.78,
,MSK and ENT,259534,ORTHOPAEDIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,-2.81,"-£68,171.11",,,Trauma & Orthopaedics,,Planned Pathways,Medical Staff,Bank,-2.81,
,MSK and ENT,259534,ORTHOPAEDIC MEDICAL STAFFING,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,0.00,-£349.27,,,Trauma & Orthopaedics,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,0.00,
,MSK and ENT,259534,ORTHOPAEDIC MEDICAL STAFFING,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-5.50,"-£21,152.36",,,Trauma & Orthopaedics,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-5.50,
,Planned Pathways Management,259536,SURGERY MANAGEMENT TEAM,Pay,Snr Managers,2025-07,,WTE,-10.00,"-£74,987.66",,,Planned Pathways Management,,Planned Pathways,Senior Managers,Substantive,-10.00,
,Planned Pathways Management,259536,SURGERY MANAGEMENT TEAM,Pay,Medical,2025-07,,WTE,-0.10,"-£27,588.72",,,Planned Pathways Management,,Planned Pathways,Medical Staff,Substantive,-0.10,
,Planned Pathways Management,259536,SURGERY MANAGEMENT TEAM,Pay,Nursing,2025-07,,WTE,-8.00,"-£59,687.92",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-8.00,
,Planned Pathways Management,259536,SURGERY MANAGEMENT TEAM,Pay,Admin & Clerical,2025-07,,WTE,-8.29,"-£36,412.34",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-8.29,
,Planned Pathways Management,259536,SURGERY MANAGEMENT TEAM,Pay,Admin & Clerical,2025-07,,WTE,0.00,"-£2,365.44",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Bank,0.00,
,Planned Pathways Management,259537,COMPLEX BOOKERS,Pay,Admin & Clerical,2025-07,,WTE,-10.79,"-£36,920.15",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-10.79,
,Planned Pathways Management,259539,SURGERY PS&Q TEAM,Pay,Snr Managers,2025-07,,WTE,-1.00,"-£6,208.45",,,Planned Pathways Management,,Planned Pathways,Senior Managers,Substantive,-1.00,
,Planned Pathways Management,259539,SURGERY PS&Q TEAM,Pay,Nursing,2025-07,,WTE,-2.00,"-£12,196.85",,,Planned Pathways Management,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-2.00,
,Planned Pathways Management,259539,SURGERY PS&Q TEAM,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-1.00,"-£6,070.89",,,Planned Pathways Management,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,Planned Pathways Management,259539,SURGERY PS&Q TEAM,Pay,Admin & Clerical,2025-07,,WTE,-1.00,"-£3,812.57",,,Planned Pathways Management,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.00,
,"Critical Care, theatres and Anaesthetics",259540,ANAESTHETIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,-66.13,"-£792,670.67",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Substantive,-66.13,
,"Critical Care, theatres and Anaesthetics",259540,ANAESTHETIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,-6.49,"-£183,232.90",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Bank,-6.49,
,"Critical Care, theatres and Anaesthetics",259540,ANAESTHETIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,0.00,"-£2,102.00",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Agency,0.00,
,"Critical Care, theatres and Anaesthetics",259541,ACUTE PAIN SERVICE,Pay,Nursing,2025-07,,WTE,-3.00,"-£16,357.04",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-3.00,
,"Critical Care, theatres and Anaesthetics",259542,INTENSIVIST ANAESTHETIC MEDICAL STAFFING,Pay,Medical,2025-07,,WTE,-7.40,"-£118,424.33",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Substantive,-7.40,
,"Critical Care, theatres and Anaesthetics",259544,ITU/HDU,Pay,Nursing,2025-07,,WTE,-52.56,"-£256,326.99",,,Critical Care,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-52.56,
,"Critical Care, theatres and Anaesthetics",259544,ITU/HDU,Pay,Nursing,2025-07,,WTE,-7.39,"-£46,409.62",,,Critical Care,,Planned Pathways,Nursing & Midwifery Staff,Bank,-7.39,
,"Critical Care, theatres and Anaesthetics",259544,ITU/HDU,Pay,Nursing,2025-07,,WTE,-0.07,-£322.04,,,Critical Care,,Planned Pathways,Nursing & Midwifery Staff,Agency,-0.07,
,"Critical Care, theatres and Anaesthetics",259545,CRITICAL CARE OUTREACH TEAM,Pay,Nursing,2025-07,,WTE,-8.48,"-£59,939.74",,,Critical Care,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-8.48,
,"Critical Care, theatres and Anaesthetics",259545,CRITICAL CARE OUTREACH TEAM,Pay,Nursing,2025-07,,WTE,-0.96,"-£7,459.02",,,Critical Care,,Planned Pathways,Nursing & Midwifery Staff,Bank,-0.96,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,Nursing,2025-07,,WTE,-80.68,"-£347,546.48",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-80.68,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,Nursing,2025-07,,WTE,-10.84,"-£52,307.52",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-10.84,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-22.64,"-£110,250.17",,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-22.64,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-7.82,"-£39,300.66",,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-7.82,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,Ancillary,2025-07,,WTE,-0.31,"-£1,473.90",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Bank,-0.31,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,Nursing,2025-07,,WTE,0.00,-£237.60,,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Agency,0.00,
,"Critical Care, theatres and Anaesthetics",259546,MAIN THEATRES,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,0.00,£113.52,,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Agency,0.00,
,"Critical Care, theatres and Anaesthetics",259548,SUB DIVISION 1 SUPPORT,Pay,Snr Managers,2025-07,,WTE,-1.00,"-£4,837.12",,,Theatres & Anaesthesia,,Planned Pathways,Senior Managers,Substantive,-1.00,
,"Critical Care, theatres and Anaesthetics",259548,SUB DIVISION 1 SUPPORT,Pay,Admin & Clerical,2025-07,,WTE,-6.50,"-£23,131.70",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-6.50,
,"Critical Care, theatres and Anaesthetics",259548,SUB DIVISION 1 SUPPORT,Pay,Admin & Clerical,2025-07,,WTE,0.00,-£1.55,,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Bank,0.00,
,"Critical Care, theatres and Anaesthetics",259548,SUB DIVISION 1 SUPPORT,Pay,Ancillary,2025-07,,WTE,-13.64,"-£41,762.27",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Substantive,-13.64,
,"Critical Care, theatres and Anaesthetics",259549,POST ANAESTHETIC CARE UNIT,Pay,Nursing,2025-07,,WTE,-24.02,"-£110,729.63",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-24.02,
,"Critical Care, theatres and Anaesthetics",259549,POST ANAESTHETIC CARE UNIT,Pay,Nursing,2025-07,,WTE,-2.52,"-£17,922.09",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.52,
,Digestive Services,259551,DAY STAY UNIT,Pay,Nursing,2025-07,,WTE,-23.30,"-£93,193.79",,,Gastroenterology,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-23.30,
,Digestive Services,259551,DAY STAY UNIT,Pay,Nursing,2025-07,,WTE,0.13,"-£3,442.25",,,Gastroenterology,,Planned Pathways,Nursing & Midwifery Staff,Bank,0.13,
,Digestive Services,259551,DAY STAY UNIT,Pay,Admin & Clerical,2025-07,,WTE,-1.60,"-£4,516.90",,,Gastroenterology,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.60,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Nursing,2025-07,,WTE,-25.04,"-£105,010.71",,,Gastroenterology,,Planned Pathways,Nursing & Midwifery Staff,Substantive,-25.04,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Nursing,2025-07,,WTE,-3.71,"-£20,152.15",,,Gastroenterology,,Planned Pathways,Nursing & Midwifery Staff,Bank,-3.71,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-0.10,-£273.95,,,Gastroenterology,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Bank,-0.10,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Admin & Clerical,2025-07,,WTE,0.00,£107.08,,,Gastroenterology,,Planned Pathways,Admin & Clerical Staff,Bank,0.00,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Admin & Clerical,2025-07,,WTE,-1.00,"-£2,839.63",,,Gastroenterology,,Planned Pathways,Admin & Clerical Staff,Substantive,-1.00,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Ancillary,2025-07,,WTE,-0.36,"-£1,164.55",,,Gastroenterology,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Bank,-0.36,
,Digestive Services,259552,ENDOSCOPY SERVICE,Pay,Ancillary,2025-07,,WTE,-1.04,"-£2,889.55",,,Gastroenterology,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Substantive,-1.04,
,"Critical Care, theatres and Anaesthetics",259555,CSSD/TSSU,Pay,Snr Managers,2025-07,,WTE,-2.00,"-£11,942.73",,,Theatres & Anaesthesia,,Planned Pathways,Senior Managers,Substantive,-2.00,
,"Critical Care, theatres and Anaesthetics",259555,CSSD/TSSU,Pay,Admin & Clerical,2025-07,,WTE,-5.16,"-£17,547.95",,,Theatres & Anaesthesia,,Planned Pathways,Admin & Clerical Staff,Substantive,-5.16,
,"Critical Care, theatres and Anaesthetics",259555,CSSD/TSSU,Pay,Ancillary,2025-07,,WTE,-0.70,"-£2,529.31",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Bank,-0.70,
,"Critical Care, theatres and Anaesthetics",259555,CSSD/TSSU,Pay,Ancillary,2025-07,,WTE,-20.10,"-£62,020.72",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Substantive,-20.10,
,Digestive Services,259560,GASTRO BOOKERS,Pay,Admin & Clerical,2025-07,,WTE,-4.80,"-£14,894.32",,,Gastroenterology,,Planned Pathways,Admin & Clerical Staff,Substantive,-4.80,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Medical,2025-07,,WTE,-1.81,"-£25,167.48",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Substantive,-1.81,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Medical,2025-07,,WTE,0.00,"£1,559.04",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Bank,0.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Nursing,2025-07,,WTE,-2.00,"-£5,211.12",,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Bank,-2.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Nursing,2025-07,,WTE,0.00,-£119.47,,,Theatres & Anaesthesia,,Planned Pathways,Nursing & Midwifery Staff,Substantive,0.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-1.00,"-£6,387.56",,,Theatres & Anaesthesia,,Planned Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Ancillary,2025-07,,WTE,0.00,"-£1,327.34",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Bank,0.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Ancillary,2025-07,,WTE,-3.00,"-£10,537.57",,,Theatres & Anaesthesia,,Planned Pathways,"HCA, Other Support & Ancillary Staff",Substantive,-3.00,
,"Critical Care, theatres and Anaesthetics",259563,Vanguard Unit,Pay,Medical,2025-07,,WTE,0.00,"£1,039.36",,,Theatres & Anaesthesia,,Planned Pathways,Medical Staff,Agency,0.00,
,Reserves,259804,UNIT RESERVES,Pay,Medical,2025-07,,WTE,0.00,"-£158,907.98",,,Reserves,,Non-HCG Budgets,Medical Staff,Substantive,0.00,
,Reserves,259804,UNIT RESERVES,Pay,Nursing,2025-07,,WTE,0.00,-£43.68,,,Reserves,,Non-HCG Budgets,Nursing & Midwifery Staff,Substantive,0.00,
,Reserves,259804,UNIT RESERVES,Pay,Admin & Clerical,2025-07,,WTE,0.00,"-£106,000.00",,,Reserves,,Non-HCG Budgets,Admin & Clerical Staff,Substantive,0.00,
,Reserves,259809,NHSP CONTROL CODE,Pay,Nursing,2025-07,,WTE,0.00,-£9.33,,,Reserves,,Non-HCG Budgets,Nursing & Midwifery Staff,Bank,0.00,
,Charitable + Research,259901,ORTHOPAEDICS RESEARCH FUND,Pay,Nursing,2025-07,,WTE,-0.40,"-£2,484.61",,,C+R Research,,Charitable + Research,Nursing & Midwifery Staff,Substantive,-0.40,
,Charitable + Research,259902,W/E ONCOLOGY RESEARCH FUND,Pay,Nursing,2025-07,,WTE,-0.03,-£276.14,,,C+R Research,,Charitable + Research,Nursing & Midwifery Staff,Bank,-0.03,
,Charitable + Research,259902,W/E ONCOLOGY RESEARCH FUND,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,0.00,£4.78,,,C+R Research,,Charitable + Research,"Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Charitable + Research,259902,W/E ONCOLOGY RESEARCH FUND,Pay,"Scientific, Therapeutic & Tech",2025-07,,WTE,-0.40,"-£2,125.88",,,C+R Research,,Charitable + Research,"Scientific, Therapeutic & Technical Staff",Substantive,-0.40,
,Charitable + Research,259902,W/E ONCOLOGY RESEARCH FUND,Pay,Admin & Clerical,2025-07,,WTE,-0.24,"-£2,731.15",,,C+R Research,,Charitable + Research,Admin & Clerical Staff,Bank,-0.24,
,Chief Nurse,259905,Voluntary Services,Pay,Snr Managers,2025-07,,WTE,-1.00,"-£6,211.82",,,Chief Nurse,,Corporate Services,Senior Managers,Substantive,-1.00,
,Chief Nurse,259905,Voluntary Services,Pay,Admin & Clerical,2025-07,,WTE,-1.76,"-£4,028.58",,,Chief Nurse,,Corporate Services,Admin & Clerical Staff,Substantive,-1.76,
,Integrated Emergency and Medical Pathways,257505,UEC HCG MANAGEMENT,Pay,Snr Managers,2025-08,,WTE,-6.02,"-£44,152.71",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Senior Managers,Substantive,-6.02,
,Integrated Emergency and Medical Pathways,257505,UEC HCG MANAGEMENT,Pay,Medical,2025-08,,WTE,-1.00,"-£22,187.18",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-1.00,
,Integrated Emergency and Medical Pathways,257505,UEC HCG MANAGEMENT,Pay,Nursing,2025-08,,WTE,-9.80,"-£64,075.65",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-9.80,
,Integrated Emergency and Medical Pathways,257505,UEC HCG MANAGEMENT,Pay,Admin & Clerical,2025-08,,WTE,-6.50,"-£22,546.99",,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-6.50,
,Integrated Emergency and Medical Pathways,257505,UEC HCG MANAGEMENT,Pay,Admin & Clerical,2025-08,,WTE,0.00,-£876.54,,,Integrated Emergency and Medical Pathways,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Bank,0.00,
,Urgent and Emergency Care,257510,MEDICAL STAFF - EMERGENCY DEPT,Pay,Medical,2025-08,,WTE,-67.29,"-£661,147.11",,,Adult ED,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-67.29,
,Urgent and Emergency Care,257510,MEDICAL STAFF - EMERGENCY DEPT,Pay,Medical,2025-08,,WTE,-8.81,"-£118,563.86",,,Adult ED,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,-8.81,
,Urgent and Emergency Care,257510,MEDICAL STAFF - EMERGENCY DEPT,Pay,Nursing,2025-08,,WTE,-7.55,"-£48,703.85",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-7.55,
,Urgent and Emergency Care,257510,MEDICAL STAFF - EMERGENCY DEPT,Pay,"Scientific, Therapeutic & Tech",2025-08,,WTE,0.00,-£0.09,,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,0.00,
,Urgent and Emergency Care,257510,MEDICAL STAFF - EMERGENCY DEPT,Pay,Medical,2025-08,,WTE,-1.27,"-£26,745.87",,,Adult ED,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,-1.27,
,Urgent and Emergency Care,257511,MEDICAL STAFF ACUTE MEDICINE,Pay,Medical,2025-08,,WTE,-44.82,"-£393,129.51",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Substantive,-44.82,
,Urgent and Emergency Care,257511,MEDICAL STAFF ACUTE MEDICINE,Pay,Medical,2025-08,,WTE,-1.94,"-£24,255.24",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Bank,-1.94,
,Urgent and Emergency Care,257511,MEDICAL STAFF ACUTE MEDICINE,Pay,Nursing,2025-08,,WTE,-6.20,"-£40,463.15",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-6.20,
,Urgent and Emergency Care,257511,MEDICAL STAFF ACUTE MEDICINE,Pay,"Scientific, Therapeutic & Tech",2025-08,,WTE,-0.68,"-£4,118.48",,,Acute Medicine,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-0.68,
,Urgent and Emergency Care,257511,MEDICAL STAFF ACUTE MEDICINE,Pay,Medical,2025-08,,WTE,-0.25,"-£8,230.73",,,Acute Medicine,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,-0.25,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2025-08,,WTE,-103.38,"-£447,236.30",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Substantive,-103.38,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2025-08,,WTE,-33.98,"-£181,887.09",,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Bank,-33.98,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2025-08,,WTE,0.00,£0.05,,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Bank,0.00,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,"Scientific, Therapeutic & Tech",2025-08,,WTE,-1.64,"-£10,371.26",,,Adult ED,,Integrated Emergency and Medical Pathways,"Scientific, Therapeutic & Technical Staff",Substantive,-1.64,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Medical,2025-08,,WTE,0.00,"£1,488.41",,,Adult ED,,Integrated Emergency and Medical Pathways,Medical Staff,Agency,0.00,
,Urgent and Emergency Care,257515,EMERGENCY DEPARTMENT,Pay,Nursing,2025-08,,WTE,-0.07,-£273.98,,,Adult ED,,Integrated Emergency and Medical Pathways,Nursing & Midwifery Staff,Agency,-0.07,
,Urgent and Emergency Care,257516,ED RECEPTION,Pay,Admin & Clerical,2025-08,,WTE,-23.27,"-£79,436.60",,,Adult ED,,Integrated Emergency and Medical Pathways,Admin & Clerical Staff,Substantive,-23.27,
