Service Type,Service Name,Cost Centre Code,Cost Centre Code Desc,Cost type,Subjective Code Desc,Year/Month,Actual / Forecast,Unit type,Units,Total cost,Per unit cost,Assignment number,Specialty (standardised),Site / Location,Directorate / Division,Staff group,Pay type,WTE equivalent,Cost per hour
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2024-12,,WTE,0,"(£3,394.94)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2024-12,,WTE,-2.62,"(£42,913.70)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-2.62,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-01,,WTE,0,"(£43,475.68)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Agency,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-01,,WTE,0,£13.63 ,,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-01,,WTE,-2.52,"(£31,689.06)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-2.52,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-02,,WTE,-0.21,"£5,443.47 ",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.21,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-02,,WTE,-3.65,"(£45,739.98)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-3.65,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-03,,WTE,0,"£14,546.71 ",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Agency,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-03,,WTE,0,"(£9,211.68)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Medical,2025-03,,WTE,-3.72,"(£45,410.00)",,,Neurology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-3.72,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-04,,WTE,-1,"(£5,123.81)",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-05,,WTE,0,"(£4,241.57)",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-05,,WTE,-0.94,"(£4,793.38)",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-0.94,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-06,,WTE,0,£851.02 ,,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-10,,WTE,0,£66.48 ,,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2024-10,,WTE,0,(£337.98),,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,0,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2025-02,,WTE,-0.96,"(£5,128.98)",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-0.96,
,Community Services,258403,MEDICAL STAFF NEUROLOGY,Pay,Nursing,2025-03,,WTE,-1,"(£5,305.44)",,,Neurology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-04,,WTE,-0.15,(£774.06),,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.15,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-04,,WTE,-1,"(£2,770.13)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-05,,WTE,-0.13,(£604.82),,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.13,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-06,,WTE,-0.18,(£985.93),,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.18,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-07,,WTE,-0.27,"(£1,799.55)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.27,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-08,,WTE,0,(£221.59),,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-08,,WTE,-0.87,"(£3,873.71)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-0.87,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-09,,WTE,-1,"(£3,050.31)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-10,,WTE,0,£86.00 ,,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-10,,WTE,-1,"(£3,289.21)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-11,,WTE,-1,"(£3,233.52)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2024-12,,WTE,-1,"(£3,160.76)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-01,,WTE,-1,"(£3,160.76)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-02,,WTE,-1,"(£3,160.76)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Admin & Clerical,2025-03,,WTE,-1,"(£3,160.76)",,,Dermatology,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-04,,WTE,0,"(£4,261.93)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-04,,WTE,-8.19,"(£78,981.90)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.19,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-05,,WTE,0,"(£20,486.37)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-05,,WTE,-8.21,"(£81,123.25)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.21,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-06,,WTE,0,(£655.60),,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-06,,WTE,-8.19,"(£78,047.04)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.19,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-07,,WTE,0,"(£6,037.75)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-07,,WTE,-8.12,"(£77,841.53)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.12,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-08,,WTE,0,"(£1,423.28)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-08,,WTE,0,"(£6,534.98)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-08,,WTE,-8.19,"(£87,308.95)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.19,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-09,,WTE,0,"(£6,819.12)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-09,,WTE,-8.19,"(£81,750.54)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-8.19,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-10,,WTE,0,(£568.74),,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-10,,WTE,-6.85,"(£93,935.38)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-6.85,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-11,,WTE,0,"(£5,987.65)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-11,,WTE,0,(£212.10),,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-11,,WTE,-7,"(£73,754.89)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-7,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-12,,WTE,-0.05,(£708.44),,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.05,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-12,,WTE,0,"£12,948.37 ",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2024-12,,WTE,-7.13,"(£96,889.44)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-7.13,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-01,,WTE,-1.05,"(£15,582.91)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-1.05,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-01,,WTE,0,"(£4,422.10)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-01,,WTE,-6.66,"(£71,810.81)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-6.66,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-02,,WTE,-0.95,"(£14,137.24)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-0.95,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-02,,WTE,0,"(£6,206.65)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-02,,WTE,-6.03,"(£68,029.98)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-6.03,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-03,,WTE,-1,"(£14,829.42)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Agency,-1,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-03,,WTE,0,"(£4,426.42)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Bank,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Medical,2025-03,,WTE,-6,"(£69,174.50)",,,Dermatology,,"Family, Diagnostics and Community",Medical Staff,Substantive,-6,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Nursing,2024-05,,WTE,0,(£20.83),,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,0,
,Community Services,258404,MEDICAL STAFF DERMATOLOGY,Pay,Nursing,2024-10,,WTE,0,(£171.68),,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,0,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-04,,WTE,-3.42,"(£19,089.86)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.42,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-05,,WTE,-3.41,"(£21,172.78)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-3.41,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-06,,WTE,-0.06,(£295.60),,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,-0.06,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-06,,WTE,-2.56,"(£13,221.21)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.56,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-07,,WTE,0,£0.05 ,,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-07,,WTE,-2.51,"(£12,953.30)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.51,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-08,,WTE,-2.68,"(£13,549.73)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.68,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-09,,WTE,-2.83,"(£14,442.46)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.83,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-10,,WTE,0,£5.80 ,,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Bank,0,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-10,,WTE,-2.83,"(£17,482.74)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.83,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-11,,WTE,-2.83,"(£14,955.91)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.83,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2024-12,,WTE,-2.59,"(£13,682.84)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.59,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2025-01,,WTE,-2.59,"(£13,686.44)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.59,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2025-02,,WTE,-2.59,"(£13,682.85)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.59,
,Community Services,258405,DERMATOLOGY NURSING,Pay,Nursing,2025-03,,WTE,-2.59,"(£13,682.84)",,,Dermatology,,"Family, Diagnostics and Community",Nursing & Midwifery Staff,Substantive,-2.59,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-04,,WTE,-0.48,"(£2,469.63)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.48,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-04,,WTE,-16.97,"(£41,670.20)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-16.97,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-05,,WTE,-0.42,"(£3,202.96)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.42,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-05,,WTE,-15.56,"(£36,737.83)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.56,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-06,,WTE,-0.62,"(£3,561.18)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.62,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-06,,WTE,-15,"(£36,730.54)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-07,,WTE,-0.39,"(£2,644.77)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.39,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-07,,WTE,-14.96,"(£36,729.30)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-14.96,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-08,,WTE,-0.35,"(£1,493.64)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.35,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-08,,WTE,-15.13,"(£37,073.68)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.13,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-09,,WTE,-0.43,"(£2,369.29)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.43,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-09,,WTE,-15.53,"(£37,993.75)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.53,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-10,,WTE,-0.39,"(£2,251.12)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.39,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-10,,WTE,-15.22,"(£47,045.30)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.22,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-11,,WTE,-0.36,"(£2,021.78)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.36,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-11,,WTE,-15,"(£38,911.69)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-12,,WTE,-0.17,"(£1,234.30)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.17,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2024-12,,WTE,-14.58,"(£37,978.53)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-14.58,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-01,,WTE,-0.21,(£989.83),,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.21,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-01,,WTE,-14.09,"(£36,544.27)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-14.09,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-02,,WTE,-0.28,"(£1,280.37)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.28,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-02,,WTE,-15.82,"(£39,032.56)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-15.82,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-03,,WTE,-0.36,"(£2,707.75)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Bank,-0.36,
,Outpatients and Diagnostics,258406,RECEPTION SERVICE,Pay,Admin & Clerical,2025-03,,WTE,-14.35,"(£37,061.83)",,,Clinical Admin/Outpatients,,"Family, Diagnostics and Community",Admin & Clerical Staff,Substantive,-14.35,
